arrival_ts,sequence,product,num_changes,arrival_dt,latency_ms,rolling_mean_ms,rolling_std_ms,z_score,is_spike,phase
1775324136.618305,1211,BTC-USD,34,2026-04-04 17:35:36.618304968+00:00,52.04296112060547,50.022735595703125,2.50453001555899,0.8066285939286084,False,after
1775324136.665041,1212,BTC-USD,23,2026-04-04 17:35:36.665040970+00:00,46.73600196838379,50.07584095001221,2.4020190843163407,-1.3904298277376086,False,after
1775324136.713944,1213,BTC-USD,10,2026-04-04 17:35:36.713943958+00:00,48.90298843383789,50.0106143951416,2.3883912161424665,-0.46375399215069024,False,after
1775324136.766191,1214,BTC-USD,21,2026-04-04 17:35:36.766191006+00:00,52.247047424316406,50.05661964416504,2.409199849462956,0.9091930586994034,False,after
1775324136.814614,1215,BTC-USD,11,2026-04-04 17:35:36.814614058+00:00,48.423051834106445,50.025200843811035,2.420251362881102,-0.661976286544621,False,after
1775324136.863641,1216,BTC-USD,8,2026-04-04 17:35:36.863641024+00:00,49.0269660949707,49.863038063049316,2.1953295115749523,-0.38084121935700055,False,after
1775324136.914707,1217,BTC-USD,11,2026-04-04 17:35:36.914706945+00:00,51.065921783447266,49.99375820159912,2.06182230635838,0.5200077516581996,False,after
1775324136.963775,1218,BTC-USD,6,2026-04-04 17:35:36.963774920+00:00,49.06797409057617,49.93399620056152,2.0440546154129655,-0.42367855704794216,False,after
1775324137.013803,1219,BTC-USD,6,2026-04-04 17:35:37.013803005+00:00,50.028085708618164,49.97877597808838,2.02049601093721,0.02440476509870107,False,after
1775324137.818805,1220,BTC-USD,9,2026-04-04 17:35:37.818804979+00:00,805.001974105835,65.07572174072266,106.79602415601819,6.928406354193063,True,after
1775324137.819177,1221,BTC-USD,28,2026-04-04 17:35:37.819176912+00:00,0.3719329833984375,64.08403873443604,107.16884951906557,-0.5945020968028875,False,after
1775324137.8194292,1222,BTC-USD,14,2026-04-04 17:35:37.819429159+00:00,0.2522468566894531,63.17334175109863,107.52040187481381,-0.5852014482578693,False,after
1775324137.819673,1223,BTC-USD,13,2026-04-04 17:35:37.819673061+00:00,0.24390220642089844,62.095561027526855,107.8823536336001,-0.5733250780861919,False,after
1775324137.819916,1224,BTC-USD,7,2026-04-04 17:35:37.819916010+00:00,0.2429485321044922,61.119279861450195,108.22308729713788,-0.5625078054020334,False,after
1775324137.8201091,1225,BTC-USD,4,2026-04-04 17:35:37.820109129+00:00,0.19311904907226562,60.121803283691406,108.55636076234742,-0.5520513382519847,False,after
1775324137.8202848,1226,BTC-USD,7,2026-04-04 17:35:37.820284843+00:00,0.17571449279785156,59.104838371276855,108.88101927554551,-0.5412249469243753,False,after
1775324137.820461,1227,BTC-USD,5,2026-04-04 17:35:37.820461035+00:00,0.1761913299560547,58.11318397521973,109.19322059109459,-0.5305914811527118,False,after
1775324137.8206332,1228,BTC-USD,7,2026-04-04 17:35:37.820633173+00:00,0.17213821411132812,57.1213436126709,109.49541812107479,-0.520105830689535,False,after
1775324137.820811,1229,BTC-USD,9,2026-04-04 17:35:37.820811033+00:00,0.17786026000976562,56.13360404968262,109.78734183561458,-0.5096739100711247,False,after
1775324137.820993,1230,BTC-USD,2,2026-04-04 17:35:37.820992947+00:00,0.1819133758544922,55.134358406066895,110.06997357168714,-0.49925009743390725,False,after
1775324137.821175,1231,BTC-USD,4,2026-04-04 17:35:37.821175098+00:00,0.18215179443359375,54.140543937683105,110.34243854582769,-0.48900851616433494,False,after
1775324137.821366,1232,BTC-USD,4,2026-04-04 17:35:37.821366072+00:00,0.19097328186035156,53.14390182495117,110.60512326662754,-0.4787565618948874,False,after
1775324137.82155,1233,BTC-USD,3,2026-04-04 17:35:37.821549892+00:00,0.1838207244873047,52.14099407196045,110.85822236600337,-0.4686812781097483,False,after
1775324137.821693,1234,BTC-USD,13,2026-04-04 17:35:37.821692944+00:00,0.1430511474609375,51.108479499816895,111.10190863816908,-0.45872684796385915,False,after
1775324137.821801,1235,BTC-USD,1,2026-04-04 17:35:37.821800947+00:00,0.10800361633300781,50.13267993927002,111.33573275803045,-0.44931375654263006,False,after
1775324137.917656,1236,BTC-USD,3,2026-04-04 17:35:37.917655945+00:00,95.8549976348877,51.062278747558594,111.52316247891886,0.4016449846981001,False,after
1775324137.972539,1237,BTC-USD,9,2026-04-04 17:35:37.972538948+00:00,54.88300323486328,51.13905906677246,111.52447114421327,0.033570606788616765,False,after
1775324138.01502,1238,BTC-USD,10,2026-04-04 17:35:38.015019894+00:00,42.4809455871582,51.008238792419434,111.53084140640763,-0.07645681766345325,False,after
1775324138.06544,1239,BTC-USD,10,2026-04-04 17:35:38.065439939+00:00,50.42004585266113,50.88573932647705,111.52799963114343,-0.004175574522596173,False,after
1775324138.117526,1240,BTC-USD,28,2026-04-04 17:35:38.117526054+00:00,52.08611488342285,51.07032299041748,111.52207761451147,0.009108437672014767,False,after
1775324138.165465,1241,BTC-USD,20,2026-04-04 17:35:38.165465117+00:00,47.93906211853027,51.00618362426758,111.52295538821029,-0.027502154108637863,False,after
1775324138.213242,1242,BTC-USD,8,2026-04-04 17:35:38.213242054+00:00,47.77693748474121,50.98994255065918,111.5233737164764,-0.028810149467736926,False,after
1775324138.264822,1243,BTC-USD,4,2026-04-04 17:35:38.264822006+00:00,51.579952239990234,50.99830150604248,111.52340253925114,0.005215503837797985,False,after
1775324138.31444,1244,BTC-USD,14,2026-04-04 17:35:38.314440012+00:00,49.61800575256348,50.96305847167969,111.52355783727126,-0.012060704887830375,False,after
1775324138.365498,1245,BTC-USD,8,2026-04-04 17:35:38.365498066+00:00,51.058053970336914,51.03306293487549,111.52247527657991,0.00022408967698615977,False,after
1775324138.464758,1246,BTC-USD,7,2026-04-04 17:35:38.464757919+00:00,99.25985336303711,51.97539806365967,111.73091340119043,0.4231993980895322,False,after
1775324138.5136042,1247,BTC-USD,21,2026-04-04 17:35:38.513604164+00:00,48.84624481201172,52.00474262237549,111.72987425845037,-0.028269053655762846,False,after
1775324138.564971,1248,BTC-USD,6,2026-04-04 17:35:38.564970970+00:00,51.36680603027344,52.01805591583252,111.72975541532927,-0.0058287954103024096,False,after
1775324138.613729,1249,BTC-USD,7,2026-04-04 17:35:38.613729+00:00,48.75802993774414,51.98525905609131,111.73048138065106,-0.028884052753271713,False,after
1775324138.713901,1250,BTC-USD,12,2026-04-04 17:35:38.713901043+00:00,100.17204284667969,52.98394203186035,111.93751604987538,0.4215575124410836,False,after
1775324138.764798,1251,BTC-USD,4,2026-04-04 17:35:38.764797926+00:00,50.89688301086426,53.026299476623535,111.936293117932,-0.01902346778194452,False,after
1775324138.815883,1252,BTC-USD,8,2026-04-04 17:35:38.815882921+00:00,51.08499526977539,53.034939765930176,111.93612285767068,-0.017420153980446364,False,after
1775324138.865969,1253,BTC-USD,22,2026-04-04 17:35:38.865968943+00:00,50.086021423339844,53.05685997009277,111.93542189516795,-0.026540647245116386,False,after
1775324138.916061,1254,BTC-USD,8,2026-04-04 17:35:38.916060925+00:00,50.09198188781738,53.05137634277344,111.93556311623914,-0.026438375549001174,False,after
1775324139.661282,1255,BTC-USD,4,2026-04-04 17:35:39.661282063+00:00,745.2211380004883,66.91702365875244,148.69732828447428,4.561642916973368,True,after
1775324140.383863,1256,BTC-USD,2,2026-04-04 17:35:40.383862972+00:00,722.5809097290039,80.38649559020996,175.19321628087505,3.66563516425892,True,after
1775324140.3841212,1257,BTC-USD,4,2026-04-04 17:35:40.384121180+00:00,0.2582073211669922,79.3718671798706,175.5135544342906,-0.45075527137320026,False,after
1775324140.384223,1258,BTC-USD,11,2026-04-04 17:35:40.384222984+00:00,0.10180473327636719,78.39287757873535,175.822374755566,-0.44528503812044284,False,after
1775324140.3843331,1259,BTC-USD,6,2026-04-04 17:35:40.384333134+00:00,0.11014938354492188,77.38102436065674,176.13029263089487,-0.4387142826080662,False,after
1775324140.384436,1260,BTC-USD,3,2026-04-04 17:35:40.384435892+00:00,0.10275840759277344,76.36347770690918,176.4326355912331,-0.4322370350800665,False,after
1775324140.384533,1261,BTC-USD,4,2026-04-04 17:35:40.384532928+00:00,0.09703636169433594,75.32455921173096,176.73145690614328,-0.42566006169454984,False,after
1775324140.384628,1262,BTC-USD,10,2026-04-04 17:35:40.384628057+00:00,0.09512901306152344,74.39174175262451,177.0083036960552,-0.41973518297276785,False,after
1775324140.384759,1263,BTC-USD,9,2026-04-04 17:35:40.384758949+00:00,0.1308917999267578,73.41629981994629,177.28579844778366,-0.41337438566239376,False,after
1775324140.3848808,1264,BTC-USD,8,2026-04-04 17:35:40.384880781+00:00,0.12183189392089844,72.37379550933838,177.56585804685218,-0.4069023426584249,False,after
1775324140.3849869,1265,BTC-USD,1,2026-04-04 17:35:40.384986877+00:00,0.10609626770019531,71.40745639801025,177.8301387944496,-0.40095205803514505,False,after
1775324140.3850849,1266,BTC-USD,6,2026-04-04 17:35:40.385084867+00:00,0.09799003601074219,70.42887687683105,178.09024470364892,-0.3949171216977911,False,after
1775324140.385184,1267,BTC-USD,5,2026-04-04 17:35:40.385184050+00:00,0.09918212890625,69.40954208374023,178.34900533150025,-0.3886220717968439,False,after
1775324140.385282,1268,BTC-USD,12,2026-04-04 17:35:40.385282040+00:00,0.09799003601074219,68.43014240264893,178.59727630679728,-0.38260467225298617,False,after
1775324140.385388,1269,BTC-USD,19,2026-04-04 17:35:40.385387897+00:00,0.10585784912109375,67.43169784545898,178.84162961582828,-0.3764550800669916,False,after
1775324140.3855271,1270,BTC-USD,13,2026-04-04 17:35:40.385527134+00:00,0.1392364501953125,51.33444309234619,143.9100043399506,-0.3557445980003954,False,after
1775324140.385674,1271,BTC-USD,7,2026-04-04 17:35:40.385674+00:00,0.1468658447265625,51.329941749572754,143.91163443216215,-0.3556562755110196,False,after
1775324140.385806,1272,BTC-USD,10,2026-04-04 17:35:40.385806084+00:00,0.13208389282226562,51.32753849029541,143.9125058149274,-0.3557401374367763,False,after
1775324140.385935,1273,BTC-USD,19,2026-04-04 17:35:40.385935068+00:00,0.1289844512939453,51.32524013519287,143.91333921114654,-0.3557436438104246,False,after
1775324140.3861032,1274,BTC-USD,3,2026-04-04 17:35:40.386103153+00:00,0.16808509826660156,51.32374286651611,143.91388190378288,-0.35546020364075004,False,after
1775324140.386232,1275,BTC-USD,10,2026-04-04 17:35:40.386231899+00:00,0.12874603271484375,51.322455406188965,143.91434894296214,-0.35572345460676635,False,after
1775324140.3863418,1276,BTC-USD,1,2026-04-04 17:35:40.386341810+00:00,0.10991096496582031,51.321139335632324,143.91482651615945,-0.3558440058635394,False,after
1775324140.3864388,1277,BTC-USD,10,2026-04-04 17:35:40.386438847+00:00,0.09703636169433594,51.31955623626709,143.91540103947608,-0.355921044617889,False,after
1775324140.386558,1278,BTC-USD,12,2026-04-04 17:35:40.386558056+00:00,0.11920928955078125,51.31849765777588,143.91578512948792,-0.3557586704068539,False,after
1775324140.386713,1279,BTC-USD,6,2026-04-04 17:35:40.386713028+00:00,0.15497207641601562,51.318039894104004,143.9159511523644,-0.35550658150131975,False,after
1775324140.386815,1280,BTC-USD,12,2026-04-04 17:35:40.386815071+00:00,0.10204315185546875,51.31644248962402,143.91653076667313,-0.355861825357649,False,after
1775324140.3869178,1281,BTC-USD,8,2026-04-04 17:35:40.386917830+00:00,0.10275840759277344,51.31485462188721,143.9171068949855,-0.35584439764803816,False,after
1775324140.387019,1282,BTC-USD,3,2026-04-04 17:35:40.387018919+00:00,0.1010894775390625,51.31305694580078,143.91775907841773,-0.3558418905088524,False,after
1775324140.3871129,1283,BTC-USD,18,2026-04-04 17:35:40.387112856+00:00,0.09393692016601562,51.311259269714355,143.91841132714703,-0.3558774855645403,False,after
1775324140.410462,1284,BTC-USD,1,2026-04-04 17:35:40.410461903+00:00,23.34904670715332,51.7753791809082,143.78739096828937,-0.19769697664257624,False,after
1775324141.1982489,1285,BTC-USD,2,2026-04-04 17:35:41.198248863+00:00,787.7869606018066,67.52895832061768,177.26382066807471,4.063198003781421,True,after
1775324141.1985269,1286,BTC-USD,5,2026-04-04 17:35:41.198526859+00:00,0.2779960632324219,65.61741828918457,177.4673451957787,-0.36817715481048585,False,after
1775324141.198667,1287,BTC-USD,2,2026-04-04 17:35:41.198667049+00:00,0.14019012451171875,64.52256202697754,177.70362715860335,-0.36230195709513296,False,after
1775324141.198772,1288,BTC-USD,4,2026-04-04 17:35:41.198771954+00:00,0.1049041748046875,63.67504119873047,177.9118254074671,-0.35731260065671666,False,after
1775324141.19889,1289,BTC-USD,6,2026-04-04 17:35:41.198889971+00:00,0.11801719665527344,62.66900062561035,178.1303958230458,-0.3511527785021768,False,after
1775324141.198991,1290,BTC-USD,4,2026-04-04 17:35:41.198991060+00:00,0.1010894775390625,61.629300117492676,178.34500817265678,-0.34499541798438127,False,after
1775324141.19909,1291,BTC-USD,1,2026-04-04 17:35:41.199090004+00:00,0.09894371032714844,60.67249774932861,178.54816669457446,-0.3392560963262028,False,after
1775324141.199216,1292,BTC-USD,13,2026-04-04 17:35:41.199215889+00:00,0.125885009765625,59.7194766998291,178.74546536582042,-0.3333991806063401,False,after
1775324141.1993291,1293,BTC-USD,5,2026-04-04 17:35:41.199329138+00:00,0.11324882507324219,58.69014263153076,178.9413769107568,-0.3273524257928981,False,after
1775324141.19943,1294,BTC-USD,5,2026-04-04 17:35:41.199429989+00:00,0.10085105895996094,57.69979953765869,179.12953724759873,-0.3215491390405568,False,after
1775324141.199527,1295,BTC-USD,7,2026-04-04 17:35:41.199527025+00:00,0.09703636169433594,56.68057918548584,179.31298538448985,-0.3155574187918565,False,after
1775324141.199627,1296,BTC-USD,2,2026-04-04 17:35:41.199626923+00:00,0.09989738464355469,54.69738006591797,179.3807895132577,-0.30436638633056756,False,after
1775324141.1997209,1297,BTC-USD,19,2026-04-04 17:35:41.199720860+00:00,0.09393692016601562,53.722333908081055,179.5456669293813,-0.29868945268953834,False,after
1775324141.199832,1298,BTC-USD,8,2026-04-04 17:35:41.199831963+00:00,0.11110305786132812,52.69721984863281,179.70564093236248,-0.29262362894086236,False,after
1775324141.2135,1299,BTC-USD,6,2026-04-04 17:35:41.213500023+00:00,13.668060302734375,51.99542045593262,179.78983670402698,-0.21317868048511207,False,after
1775324141.264051,1300,BTC-USD,17,2026-04-04 17:35:41.264050960+00:00,50.55093765258789,51.00299835205078,179.6553808883603,-0.0025162658486906427,False,after
1775324141.313421,1301,BTC-USD,7,2026-04-04 17:35:41.313421011+00:00,49.37005043029785,50.97246170043945,179.6555290537208,-0.008919354047057727,False,after
1775324141.364465,1302,BTC-USD,15,2026-04-04 17:35:41.364464998+00:00,51.04398727416992,50.971641540527344,179.6555286231048,0.00040269138499127725,False,after
1775324141.41435,1303,BTC-USD,7,2026-04-04 17:35:41.414350033+00:00,49.88503456115723,50.96762180328369,179.6555510914885,-0.00602590476914996,False,after
1775324141.464254,1304,BTC-USD,4,2026-04-04 17:35:41.464253902+00:00,49.90386962890625,50.96385955810547,179.65557177254243,-0.005900122766808737,False,after
1775324141.513667,1305,BTC-USD,11,2026-04-04 17:35:41.513667106+00:00,49.413204193115234,37.04770088195801,149.13740830385103,0.0829134920057339,False,after
1775324141.566665,1306,BTC-USD,7,2026-04-04 17:35:41.566664934+00:00,52.99782752990723,23.656039237976074,111.68360532786653,0.26272243097626785,False,after
1775324141.6130402,1307,BTC-USD,2,2026-04-04 17:35:41.613040209+00:00,46.375274658203125,24.578380584716797,111.676859523101,0.1951782505934232,False,after
1775324141.664932,1308,BTC-USD,3,2026-04-04 17:35:41.664932013+00:00,51.89180374145508,25.61418056488037,111.68538198735071,0.23528256526490515,False,after
1775324141.7158568,1309,BTC-USD,10,2026-04-04 17:35:41.715856791+00:00,50.92477798461914,26.630473136901855,111.67976550497006,0.21753542137081333,False,after
1775324141.76394,1310,BTC-USD,8,2026-04-04 17:35:41.763940096+00:00,48.08330535888672,27.590084075927734,111.65330751225476,0.1835433426878976,False,after
1775324141.813601,1311,BTC-USD,8,2026-04-04 17:35:41.813601017+00:00,49.66092109680176,28.581361770629883,111.62425267191972,0.18884390104834864,False,after
1775324141.862943,1312,BTC-USD,7,2026-04-04 17:35:41.862942934+00:00,49.34191703796387,29.56629753112793,111.58503170405368,0.17722466181024105,False,after
1775324141.915637,1313,BTC-USD,9,2026-04-04 17:35:41.915637016+00:00,52.694082260131836,30.61756134033203,111.54965392562625,0.19790756979415583,False,after
1775324141.9630568,1314,BTC-USD,6,2026-04-04 17:35:41.963056803+00:00,47.41978645324707,31.563520431518555,111.48629663935812,0.14222614347861262,False,after
1775324142.067183,1315,BTC-USD,9,2026-04-04 17:35:42.067183018+00:00,104.1262149810791,33.64392280578613,111.85722441001552,0.6301094323325807,False,after
1775324142.115159,1316,BTC-USD,12,2026-04-04 17:35:42.115159035+00:00,47.976016998291016,34.60148334503174,111.76908842059319,0.11966218783971984,False,after
1775324142.166123,1317,BTC-USD,7,2026-04-04 17:35:42.166122913+00:00,50.9638786315918,35.61877727508545,111.68009177415017,0.13740229894812975,False,after
1775324142.213218,1318,BTC-USD,11,2026-04-04 17:35:42.213217974+00:00,47.09506034851074,36.55871868133545,111.5727552774775,0.09443471787509221,False,after
1775324142.263412,1319,BTC-USD,12,2026-04-04 17:35:42.263411999+00:00,50.19402503967285,37.560482025146484,111.4635879336395,0.11334233222465277,False,after
1775324142.314372,1320,BTC-USD,6,2026-04-04 17:35:42.314372063+00:00,50.96006393432617,38.5768985748291,111.34703833582329,0.11121234605404928,False,after
1775324142.363422,1321,BTC-USD,6,2026-04-04 17:35:42.363421917+00:00,49.04985427856445,39.55495834350586,111.21728775669195,0.08537248234132815,False,after
1775324142.413486,1322,BTC-USD,4,2026-04-04 17:35:42.413486004+00:00,50.0640869140625,40.553598403930664,111.0801681776734,0.08561824010672861,False,after
1775324142.4635131,1323,BTC-USD,9,2026-04-04 17:35:42.463513136+00:00,50.02713203430176,41.55156135559082,110.93362478418987,0.07640217918777378,False,after
1775324142.514611,1324,BTC-USD,7,2026-04-04 17:35:42.514611006+00:00,51.097869873046875,42.570157051086426,110.77959818429672,0.0769790914729033,False,after
1775324142.5666611,1325,BTC-USD,6,2026-04-04 17:35:42.566661119+00:00,52.050113677978516,43.6085844039917,110.6168722562381,0.07631321607460084,False,after
1775324142.621046,1326,BTC-USD,6,2026-04-04 17:35:42.621046066+00:00,54.38494682312012,44.694085121154785,110.44747655265157,0.08774181180450591,False,after
1775324142.66073,1327,BTC-USD,3,2026-04-04 17:35:42.660729885+00:00,39.68381881713867,45.48582077026367,110.26299474614737,-0.05261966597662834,False,after
1775324142.714804,1328,BTC-USD,11,2026-04-04 17:35:42.714803934+00:00,54.07404899597168,46.56491756439209,110.07380439090905,0.06821905968573724,False,after
1775324142.763872,1329,BTC-USD,9,2026-04-04 17:35:42.763871908+00:00,49.06797409057617,47.54317760467529,109.8700912727439,0.013878176200979855,False,after
1775324142.864002,1330,BTC-USD,5,2026-04-04 17:35:42.864001989+00:00,100.13008117675781,49.54373836517334,109.8993064061491,0.46029719809727626,False,after
1775324142.91461,1331,BTC-USD,9,2026-04-04 17:35:42.914609909+00:00,50.607919692993164,50.55384159088135,109.6674682881124,0.0004931097886726568,False,after
1775324142.965249,1332,BTC-USD,5,2026-04-04 17:35:42.965249062+00:00,50.63915252685547,51.564602851867676,109.42560342872535,-0.00845734723880231,False,after
1775324143.014498,1333,BTC-USD,2,2026-04-04 17:35:43.014497995+00:00,49.24893379211426,52.54770278930664,109.17426438522399,-0.030215628342157616,False,after
1775324143.065065,1334,BTC-USD,8,2026-04-04 17:35:43.065064907+00:00,50.566911697387695,53.09206008911133,109.09353092285107,-0.023146637297030665,False,after
1775324143.115884,1335,BTC-USD,15,2026-04-04 17:35:43.115884066+00:00,50.81915855407715,38.35270404815674,25.767668552310766,0.48380219113003364,False,after
1775324143.1645498,1336,BTC-USD,4,2026-04-04 17:35:43.164549828+00:00,48.665761947631836,39.32045936584473,25.21115425549366,0.370681266199889,False,after
1775324143.2133708,1337,BTC-USD,4,2026-04-04 17:35:43.213370800+00:00,48.82097244262695,40.29407501220703,24.59976875840262,0.34662510506353283,False,after
1775324143.26339,1338,BTC-USD,14,2026-04-04 17:35:43.263390063+00:00,50.019264221191406,41.292362213134766,23.93949154283887,0.3645399900177562,False,after
1775324143.3144069,1339,BTC-USD,9,2026-04-04 17:35:43.314406872+00:00,51.016807556152344,42.31033802032471,23.224410066383435,0.3748844216469448,False,after
1775324143.365922,1340,BTC-USD,11,2026-04-04 17:35:43.365921974+00:00,51.51510238647461,43.33861827850342,22.442455635976895,0.3643310803682147,False,after
1775324143.413823,1341,BTC-USD,6,2026-04-04 17:35:43.413822889+00:00,47.90091514587402,44.294657707214355,21.563845147701535,0.16723628898086643,False,after
1775324143.461758,1342,BTC-USD,1,2026-04-04 17:35:43.461757898+00:00,47.93500900268555,45.250840187072754,20.60395686654537,0.13027443383804962,False,after
1775324143.513973,1343,BTC-USD,31,2026-04-04 17:35:43.513972997+00:00,52.2150993347168,46.292877197265625,19.565919758781504,0.3026804878310503,False,after
1775324143.565999,1344,BTC-USD,21,2026-04-04 17:35:43.565999031+00:00,52.02603340148926,47.33138084411621,18.407893656410824,0.2550347500371431,False,after
1775324143.615125,1345,BTC-USD,22,2026-04-04 17:35:43.615124941+00:00,49.12590980529785,48.31195831298828,17.099789544776186,0.04760008830390689,False,after
1775324143.663938,1346,BTC-USD,7,2026-04-04 17:35:43.663938046+00:00,48.8131046295166,49.28622245788574,15.620581738609678,-0.030288105544733115,False,after
1775324143.716066,1347,BTC-USD,9,2026-04-04 17:35:43.716065884+00:00,52.127838134765625,50.326900482177734,13.916785786321059,0.12940758593539964,False,after
1775324143.766113,1348,BTC-USD,4,2026-04-04 17:35:43.766113043+00:00,50.04715919494629,51.325621604919434,11.88271695952788,-0.10759007509204696,False,after
1775324143.816382,1349,BTC-USD,8,2026-04-04 17:35:43.816381931+00:00,50.26888847351074,52.05763816833496,10.57044542136792,-0.1692217899548775,False,after
1775324143.86527,1350,BTC-USD,7,2026-04-04 17:35:43.865269899+00:00,48.88796806335449,52.02437877655029,10.577896531642843,-0.2965060873694033,False,after
1775324143.915251,1351,BTC-USD,18,2026-04-04 17:35:43.915251017+00:00,49.981117248535156,52.03660011291504,10.575119864541858,-0.1943696989451506,False,after
1775324143.971678,1352,BTC-USD,20,2026-04-04 17:35:43.971678019+00:00,56.427001953125,52.14426040649414,10.59219548887453,0.4043299192437696,False,after
1775324144.014444,1353,BTC-USD,10,2026-04-04 17:35:44.014444113+00:00,42.76609420776367,52.00188159942627,10.670738141795631,-0.8655246965050568,False,after
1775324144.115489,1354,BTC-USD,23,2026-04-04 17:35:44.115489006+00:00,101.04489326477051,53.024702072143555,12.719802354593343,3.7752309237168316,True,after
1775324144.177524,1355,BTC-USD,2,2026-04-04 17:35:44.177524090+00:00,62.03508377075195,53.27713966369629,12.771806521731756,0.6857247713668118,False,after
1775324144.233647,1356,BTC-USD,6,2026-04-04 17:35:44.233647108+00:00,56.12301826477051,53.339643478393555,12.778057342530056,0.21782456532831967,False,after
1775324144.27565,1357,BTC-USD,3,2026-04-04 17:35:44.275650024+00:00,42.00291633605957,53.252196311950684,12.841494701203208,-0.8760101715291049,False,after
1775324144.325791,1358,BTC-USD,5,2026-04-04 17:35:44.325790882+00:00,50.1408576965332,53.217177391052246,12.847666162781184,-0.2394457993803522,False,after
1775324144.378963,1359,BTC-USD,5,2026-04-04 17:35:44.378962994+00:00,53.17211151123047,53.26212406158447,12.84341305917334,-0.007008460285384415,False,after
1775324144.418838,1360,BTC-USD,1,2026-04-04 17:35:44.418838024+00:00,39.875030517578125,53.0979585647583,12.962863980524839,-1.0200622383329836,False,after
1775324145.187233,1361,BTC-USD,4,2026-04-04 17:35:45.187232971+00:00,768.394947052002,67.4726390838623,101.9744018296619,6.873512326544074,True,after
1775324145.187388,1362,BTC-USD,2,2026-04-04 17:35:45.187387943+00:00,0.15497207641601562,66.48890018463135,102.38928424636634,-0.6478600626663666,False,after
1775324145.187486,1363,BTC-USD,8,2026-04-04 17:35:45.187485933+00:00,0.09799003601074219,65.43697834014893,102.8032438011727,-0.6355732162548051,False,after
1775324145.187584,1364,BTC-USD,1,2026-04-04 17:35:45.187583923+00:00,0.09799003601074219,64.4905424118042,103.18960327780614,-0.6240217069391806,False,after
1775324145.187676,1365,BTC-USD,2,2026-04-04 17:35:45.187675953+00:00,0.09202957153320312,62.40985870361328,103.42268498326771,-0.6025547406950631,False,after
1775324145.187767,1366,BTC-USD,4,2026-04-04 17:35:45.187767029+00:00,0.09107589721679688,61.4521598815918,103.78016131449569,-0.5912602486560625,False,after
1775324145.18786,1367,BTC-USD,7,2026-04-04 17:35:45.187860012+00:00,0.09298324584960938,60.43474197387695,104.1338385076535,-0.5794635019008967,False,after
1775324145.187955,1368,BTC-USD,10,2026-04-04 17:35:45.187954903+00:00,0.09489059448242188,59.49473857879639,104.46830688563877,-0.5685920424587607,False,after
1775324145.189261,1369,BTC-USD,22,2026-04-04 17:35:45.189260960+00:00,1.3060569763183594,58.5169792175293,104.78543176122382,-0.5459816434366406,False,after
1775324145.1924338,1370,BTC-USD,2,2026-04-04 17:35:45.192433834+00:00,3.1728744506835938,57.561235427856445,105.07330185901122,-0.5176230309213267,False,after
1775324145.195651,1371,BTC-USD,9,2026-04-04 17:35:45.195651054+00:00,3.2172203063964844,56.644582748413086,105.34862969749982,-0.5071481479676481,False,after
1775324145.1958778,1372,BTC-USD,1,2026-04-04 17:35:45.195877790+00:00,0.22673606872558594,55.64783573150635,105.6475030800749,-0.5245850403182237,False,after
1775324145.196051,1373,BTC-USD,14,2026-04-04 17:35:45.196050882+00:00,0.17309188842773438,54.65075492858887,105.93649395608686,-0.5142483105278469,False,after
1775324145.197621,1374,BTC-USD,1,2026-04-04 17:35:45.197621107+00:00,1.5702247619628906,53.66020202636719,106.20161388254874,-0.4904819744266036,False,after
1775324145.215251,1375,BTC-USD,4,2026-04-04 17:35:45.215250969+00:00,17.62986183166504,52.97179698944092,106.32375036832931,-0.33239925261612285,False,after
1775324145.259862,1376,BTC-USD,2,2026-04-04 17:35:45.259861946+00:00,44.61097717285156,52.77631759643555,106.33008390633195,-0.07679238202028485,False,after
1775324145.310257,1377,BTC-USD,1,2026-04-04 17:35:45.310256958+00:00,50.39501190185547,52.99054145812988,106.31395678263617,-0.024413817666302223,False,after
1775324145.363014,1378,BTC-USD,2,2026-04-04 17:35:45.363013983+00:00,52.75702476501465,52.96420097351074,106.31384600656143,-0.0019487227325338916,False,after
1775324145.413161,1379,BTC-USD,11,2026-04-04 17:35:45.413161039+00:00,50.147056579589844,52.985782623291016,106.31314845754734,-0.026701551829543677,False,after
1775324145.5092502,1380,BTC-USD,2,2026-04-04 17:35:45.509250164+00:00,96.08912467956543,52.90496349334717,106.27810819910013,0.40633166997400416,False,after
1775324145.560338,1381,BTC-USD,2,2026-04-04 17:35:45.560338020+00:00,51.08785629272461,52.9145622253418,106.27791817588229,-0.017188010115084498,False,after
1775324145.614332,1382,BTC-USD,3,2026-04-04 17:35:45.614331961+00:00,53.993940353393555,52.98165798187256,106.27751131690198,0.009524897214637793,False,after
1775324145.713758,1383,BTC-USD,5,2026-04-04 17:35:45.713757992+00:00,99.4260311126709,53.98519992828369,106.47825809666716,0.4267615943072,False,after
1775324145.7595022,1384,BTC-USD,1,2026-04-04 17:35:45.759502172+00:00,45.74418067932129,53.88874530792236,106.48360201888188,-0.07648656200751797,False,after
1775324145.868886,1385,BTC-USD,6,2026-04-04 17:35:45.868885994+00:00,109.38382148742676,55.060038566589355,106.77085918359067,0.5087884778320326,False,after
1775324145.9139469,1386,BTC-USD,4,2026-04-04 17:35:45.913946867+00:00,45.06087303161621,54.98794078826904,106.77648204742117,-0.09297054525774749,False,after
