arrival_ts,sequence,product,num_changes
1775324147.964104,1427,BTC-USD,7
1775324148.011084,1428,BTC-USD,7
1775324148.060239,1429,BTC-USD,1
1775324148.862423,1430,BTC-USD,17
1775324148.8626711,1431,BTC-USD,15
1775324148.862795,1432,BTC-USD,1
1775324148.862902,1433,BTC-USD,8
1775324148.8630369,1434,BTC-USD,5
1775324148.863192,1435,BTC-USD,1
1775324148.863341,1436,BTC-USD,2
1775324148.863483,1437,BTC-USD,7
1775324148.86362,1438,BTC-USD,3
1775324148.863758,1439,BTC-USD,2
1775324148.863858,1440,BTC-USD,2
1775324148.86397,1441,BTC-USD,1
1775324148.864084,1442,BTC-USD,5
1775324148.864214,1443,BTC-USD,2
1775324148.864335,1444,BTC-USD,7
1775324148.8644638,1445,BTC-USD,3
1775324148.915603,1446,BTC-USD,6
1775324148.9641118,1447,BTC-USD,3
1775324149.010124,1448,BTC-USD,1
1775324149.0632708,1449,BTC-USD,1
1775324149.114313,1450,BTC-USD,15
1775324149.161484,1451,BTC-USD,5
1775324149.214428,1452,BTC-USD,4
1775324149.26542,1453,BTC-USD,10
1775324149.314369,1454,BTC-USD,10
1775324149.364434,1455,BTC-USD,10
1775324149.414599,1456,BTC-USD,6
1775324149.46285,1457,BTC-USD,3
1775324149.5137641,1458,BTC-USD,3
1775324150.3207738,1459,BTC-USD,5
1775324150.321013,1460,BTC-USD,2
1775324150.321113,1461,BTC-USD,5
1775324150.321229,1462,BTC-USD,1
1775324150.3213608,1463,BTC-USD,9
1775324150.321494,1464,BTC-USD,5
1775324150.3216178,1465,BTC-USD,4
1775324150.3217258,1466,BTC-USD,3
1775324150.321839,1467,BTC-USD,7
1775324150.321949,1468,BTC-USD,3
1775324150.322067,1469,BTC-USD,1
1775324150.322162,1470,BTC-USD,9
1775324150.322264,1471,BTC-USD,6
1775324150.322361,1472,BTC-USD,2
1775324150.322454,1473,BTC-USD,5
1775324150.322548,1474,BTC-USD,7
1775324150.365247,1475,BTC-USD,7
1775324150.4646358,1476,BTC-USD,6
1775324150.5119202,1477,BTC-USD,1
1775324150.562113,1478,BTC-USD,2
1775324150.6141849,1479,BTC-USD,10
1775324150.660245,1480,BTC-USD,2
1775324150.710343,1481,BTC-USD,2
1775324150.768713,1482,BTC-USD,6
1775324150.809524,1483,BTC-USD,1
1775324150.8659132,1484,BTC-USD,11
1775324150.914708,1485,BTC-USD,2
1775324150.964602,1486,BTC-USD,5
1775324151.0141618,1487,BTC-USD,9
1775324151.061465,1488,BTC-USD,3
1775324151.111203,1489,BTC-USD,8
1775324151.1653912,1490,BTC-USD,14
1775324151.236414,1491,BTC-USD,15
1775324151.265898,1492,BTC-USD,4
1775324151.315459,1493,BTC-USD,5
1775324151.364448,1494,BTC-USD,8
1775324151.411575,1495,BTC-USD,1
1775324151.462697,1496,BTC-USD,2
1775324151.514573,1497,BTC-USD,8
1775324151.567182,1498,BTC-USD,5
1775324151.617017,1499,BTC-USD,4
1775324151.665302,1500,BTC-USD,7
1775324151.714842,1501,BTC-USD,3
1775324151.763377,1502,BTC-USD,8
1775324151.864685,1503,BTC-USD,8
1775324151.909788,1504,BTC-USD,1
1775324151.962862,1505,BTC-USD,12
1775324152.6713312,1506,BTC-USD,1
1775324152.671603,1507,BTC-USD,1
1775324152.671714,1508,BTC-USD,5
1775324152.6718268,1509,BTC-USD,10
1775324152.671954,1510,BTC-USD,9
1775324152.672101,1511,BTC-USD,1
1775324152.6722171,1512,BTC-USD,5
1775324152.6723251,1513,BTC-USD,6
1775324152.672438,1514,BTC-USD,7
1775324152.672561,1515,BTC-USD,6
1775324152.672744,1516,BTC-USD,6
1775324152.67287,1517,BTC-USD,1
1775324152.714742,1518,BTC-USD,6
1775324152.765065,1519,BTC-USD,4
1775324152.813856,1520,BTC-USD,7
1775324152.86204,1521,BTC-USD,2
1775324152.9145348,1522,BTC-USD,2
1775324152.963707,1523,BTC-USD,2
1775324153.02404,1524,BTC-USD,5
1775324153.06025,1525,BTC-USD,1
1775324153.116214,1526,BTC-USD,12
1775324153.174324,1527,BTC-USD,5
1775324153.215015,1528,BTC-USD,5
1775324153.260442,1529,BTC-USD,3
1775324153.315576,1530,BTC-USD,6
1775324153.36448,1531,BTC-USD,4
1775324153.4095519,1532,BTC-USD,1
1775324153.4626539,1533,BTC-USD,1
1775324153.514624,1534,BTC-USD,4
1775324153.561725,1535,BTC-USD,3
1775324153.613794,1536,BTC-USD,2
1775324153.661359,1537,BTC-USD,1
1775324153.709843,1538,BTC-USD,2
1775324153.763828,1539,BTC-USD,9
1775324153.815277,1540,BTC-USD,10
1775324153.867815,1541,BTC-USD,20
1775324153.916554,1542,BTC-USD,21
1775324153.966186,1543,BTC-USD,41
1775324154.016531,1544,BTC-USD,20
1775324154.0644538,1545,BTC-USD,13
1775324154.114308,1546,BTC-USD,16
1775324154.164394,1547,BTC-USD,8
1775324154.216419,1548,BTC-USD,17
1775324154.264415,1549,BTC-USD,8
1775324154.315253,1550,BTC-USD,13
1775324154.367212,1551,BTC-USD,12
1775324154.414536,1552,BTC-USD,3
1775324154.46563,1553,BTC-USD,13
1775324154.519947,1554,BTC-USD,7
1775324154.565712,1555,BTC-USD,8
1775324154.6148071,1556,BTC-USD,3
1775324154.668328,1557,BTC-USD,53
1775324154.721898,1558,BTC-USD,107
1775324154.76503,1559,BTC-USD,42
1775324154.813935,1560,BTC-USD,14
1775324154.864125,1561,BTC-USD,28
1775324154.91783,1562,BTC-USD,20
1775324154.9641569,1563,BTC-USD,15
1775324155.016526,1564,BTC-USD,6
1775324155.061121,1565,BTC-USD,7
1775324155.1151948,1566,BTC-USD,10
1775324155.165005,1567,BTC-USD,10
1775324155.2159429,1568,BTC-USD,10
1775324155.264394,1569,BTC-USD,11
1775324155.313451,1570,BTC-USD,11
1775324155.3615732,1571,BTC-USD,1
1775324155.413537,1572,BTC-USD,5
1775324155.462677,1573,BTC-USD,1
1775324155.514643,1574,BTC-USD,13
1775324155.565693,1575,BTC-USD,7
1775324155.613732,1576,BTC-USD,2
1775324155.6627898,1577,BTC-USD,7
1775324155.713848,1578,BTC-USD,7
1775324155.7639492,1579,BTC-USD,13
1775324155.811914,1580,BTC-USD,1
1775324155.864983,1581,BTC-USD,14
1775324155.918028,1582,BTC-USD,30
1775324155.963404,1583,BTC-USD,6
1775324156.0142038,1584,BTC-USD,16
1775324156.0642838,1585,BTC-USD,11
1775324156.1149042,1586,BTC-USD,9
1775324156.165889,1587,BTC-USD,10
1775324156.216321,1588,BTC-USD,14
1775324156.264601,1589,BTC-USD,2
1775324156.314784,1590,BTC-USD,10
1775324156.363987,1591,BTC-USD,3
1775324156.414834,1592,BTC-USD,9
1775324156.4651608,1593,BTC-USD,14
1775324156.514498,1594,BTC-USD,5
1775324156.5707269,1595,BTC-USD,24
1775324156.621208,1596,BTC-USD,6
1775324157.374027,1597,BTC-USD,3
1775324157.993483,1598,BTC-USD,17
1775324157.9937449,1599,BTC-USD,5
1775324157.9938712,1600,BTC-USD,3
1775324157.993987,1601,BTC-USD,7
1775324157.994153,1602,BTC-USD,9
1775324157.9942772,1603,BTC-USD,6
1775324157.9943821,1604,BTC-USD,8
1775324157.994504,1605,BTC-USD,5
1775324157.994621,1606,BTC-USD,28
1775324157.995266,1607,BTC-USD,1
1775324158.0003042,1608,BTC-USD,4
1775324158.000509,1609,BTC-USD,9
1775324158.0006442,1610,BTC-USD,17
1775324158.000797,1611,BTC-USD,12
1775324158.001638,1612,BTC-USD,8
1775324158.003071,1613,BTC-USD,6
1775324158.003802,1614,BTC-USD,15
1775324158.0071301,1615,BTC-USD,9
1775324158.007912,1616,BTC-USD,29
1775324158.01272,1617,BTC-USD,12
1775324158.0128908,1618,BTC-USD,13
1775324158.014796,1619,BTC-USD,13
1775324158.022893,1620,BTC-USD,76
1775324158.025416,1621,BTC-USD,17
1775324158.0281348,1622,BTC-USD,21
1775324158.061426,1623,BTC-USD,1
1775324158.116287,1624,BTC-USD,17
1775324158.165247,1625,BTC-USD,10
1775324158.2167199,1626,BTC-USD,8
1775324158.2653801,1627,BTC-USD,17
1775324158.314872,1628,BTC-USD,34
1775324158.366364,1629,BTC-USD,22
1775324158.414654,1630,BTC-USD,9
1775324158.464648,1631,BTC-USD,7
1775324158.514704,1632,BTC-USD,9
1775324158.5636969,1633,BTC-USD,3
1775324158.6157272,1634,BTC-USD,2
1775324158.665673,1635,BTC-USD,23
1775324158.715629,1636,BTC-USD,18
1775324158.763912,1637,BTC-USD,4
1775324158.809823,1638,BTC-USD,6
1775324158.8650508,1639,BTC-USD,14
1775324158.9143639,1640,BTC-USD,11
1775324158.960319,1641,BTC-USD,4
1775324159.0105972,1642,BTC-USD,4
1775324159.0652301,1643,BTC-USD,15
1775324159.1135948,1644,BTC-USD,4
1775324159.1642828,1645,BTC-USD,6
1775324159.213988,1646,BTC-USD,4
1775324159.2644742,1647,BTC-USD,6
1775324159.3145301,1648,BTC-USD,13
1775324159.368432,1649,BTC-USD,1
1775324159.4155672,1650,BTC-USD,9
1775324159.465568,1651,BTC-USD,5
1775324159.5146859,1652,BTC-USD,2
1775324159.561686,1653,BTC-USD,2
1775324159.61476,1654,BTC-USD,12
1775324159.6637871,1655,BTC-USD,7
1775324159.714114,1656,BTC-USD,10
1775324159.7621021,1657,BTC-USD,3
1775324159.813858,1658,BTC-USD,6
1775324159.8648992,1659,BTC-USD,14
1775324159.914121,1660,BTC-USD,14
1775324159.984288,1661,BTC-USD,3
1775324160.015796,1662,BTC-USD,3
1775324160.062195,1663,BTC-USD,3
1775324160.114657,1664,BTC-USD,12
1775324160.166518,1665,BTC-USD,9
1775324160.2103722,1666,BTC-USD,1
1775324160.264496,1667,BTC-USD,4
1775324160.316122,1668,BTC-USD,17
1775324160.3634639,1669,BTC-USD,4
1775324160.4136891,1670,BTC-USD,14
1775324160.5146492,1671,BTC-USD,4
1775324160.5677571,1672,BTC-USD,9
1775324160.61478,1673,BTC-USD,6
1775324160.66588,1674,BTC-USD,6
1775324160.712863,1675,BTC-USD,2
1775324160.760919,1676,BTC-USD,1
1775324160.816946,1677,BTC-USD,3
1775324160.8609998,1678,BTC-USD,1
1775324160.913989,1679,BTC-USD,2
1775324160.966104,1680,BTC-USD,3
1775324161.065208,1681,BTC-USD,2
1775324161.115527,1682,BTC-USD,8
1775324161.16398,1683,BTC-USD,5
1775324161.214232,1684,BTC-USD,14
1775324161.265795,1685,BTC-USD,30
1775324161.3133051,1686,BTC-USD,4
1775324161.363837,1687,BTC-USD,4
1775324161.4143732,1688,BTC-USD,6
1775324161.460474,1689,BTC-USD,1
1775324161.513453,1690,BTC-USD,4
1775324161.564432,1691,BTC-USD,2
1775324161.616978,1692,BTC-USD,5
1775324161.660071,1693,BTC-USD,2
1775324161.715171,1694,BTC-USD,3
1775324161.765048,1695,BTC-USD,7
1775324161.815295,1696,BTC-USD,6
1775324161.9157581,1697,BTC-USD,10
1775324161.961656,1698,BTC-USD,4
1775324162.0614011,1699,BTC-USD,1
1775324162.1143942,1700,BTC-USD,21
1775324162.861504,1701,BTC-USD,4
1775324162.86189,1702,BTC-USD,5
1775324162.862001,1703,BTC-USD,3
1775324162.862211,1704,BTC-USD,8
1775324162.86239,1705,BTC-USD,2
1775324162.862538,1706,BTC-USD,9
1775324162.8626828,1707,BTC-USD,1
1775324162.8630779,1708,BTC-USD,2
1775324162.8632,1709,BTC-USD,4
1775324162.863313,1710,BTC-USD,7
1775324162.8634229,1711,BTC-USD,10
1775324162.863532,1712,BTC-USD,8
1775324162.863646,1713,BTC-USD,11
1775324162.863771,1714,BTC-USD,4
1775324162.915431,1715,BTC-USD,81
1775324162.96508,1716,BTC-USD,27
1775324163.018325,1717,BTC-USD,36
1775324163.064275,1718,BTC-USD,11
1775324163.8179,1719,BTC-USD,67
1775324163.821355,1720,BTC-USD,24
1775324163.8215559,1721,BTC-USD,43
1775324163.830003,1722,BTC-USD,26
1775324163.830213,1723,BTC-USD,30
1775324163.831437,1724,BTC-USD,12
1775324163.840944,1725,BTC-USD,5
1775324163.84179,1726,BTC-USD,19
1775324163.841942,1727,BTC-USD,9
1775324163.842051,1728,BTC-USD,20
1775324163.8421671,1729,BTC-USD,4
1775324163.844888,1730,BTC-USD,18
1775324163.8463008,1731,BTC-USD,7
1775324163.8479612,1732,BTC-USD,17
1775324163.848717,1733,BTC-USD,12
1775324163.867939,1734,BTC-USD,10
1775324163.9167428,1735,BTC-USD,24
1775324163.979989,1736,BTC-USD,7
1775324164.016916,1737,BTC-USD,21
1775324164.0651488,1738,BTC-USD,7
1775324164.115252,1739,BTC-USD,21
1775324164.164213,1740,BTC-USD,9
1775324164.214526,1741,BTC-USD,44
1775324164.264439,1742,BTC-USD,9
1775324164.3165598,1743,BTC-USD,24
1775324164.363518,1744,BTC-USD,3
1775324164.416585,1745,BTC-USD,30
1775324164.465607,1746,BTC-USD,18
1775324164.5146592,1747,BTC-USD,16
1775324164.5647502,1748,BTC-USD,12
1775324164.616531,1749,BTC-USD,8
1775324164.664893,1750,BTC-USD,14
1775324164.7144089,1751,BTC-USD,32
1775324164.766043,1752,BTC-USD,35
1775324164.81392,1753,BTC-USD,15
1775324164.865033,1754,BTC-USD,9
1775324164.919981,1755,BTC-USD,4
1775324164.966157,1756,BTC-USD,19
1775324165.016156,1757,BTC-USD,17
1775324165.065664,1758,BTC-USD,17
1775324165.1130428,1759,BTC-USD,8
1775324165.164382,1760,BTC-USD,20
1775324165.213352,1761,BTC-USD,2
1775324165.2669818,1762,BTC-USD,14
1775324165.313539,1763,BTC-USD,12
1775324165.3611479,1764,BTC-USD,1
1775324165.4146109,1765,BTC-USD,8
1775324165.4656599,1766,BTC-USD,15
1775324165.5156832,1767,BTC-USD,12
1775324165.5658429,1768,BTC-USD,6
1775324165.613806,1769,BTC-USD,3
1775324165.6608388,1770,BTC-USD,3
1775324165.7149708,1771,BTC-USD,14
1775324165.763895,1772,BTC-USD,6
1775324165.815983,1773,BTC-USD,15
1775324165.8599942,1774,BTC-USD,1
1775324165.9151208,1775,BTC-USD,14
1775324165.9666932,1776,BTC-USD,22
1775324166.022797,1777,BTC-USD,8
1775324166.064227,1778,BTC-USD,12
1775324166.116349,1779,BTC-USD,30
1775324166.164313,1780,BTC-USD,11
1775324166.214392,1781,BTC-USD,13
1775324166.264514,1782,BTC-USD,13
1775324166.31552,1783,BTC-USD,9
1775324166.364539,1784,BTC-USD,10
1775324166.415286,1785,BTC-USD,1
1775324166.465635,1786,BTC-USD,12
1775324166.514648,1787,BTC-USD,9
1775324166.564745,1788,BTC-USD,10
1775324166.715942,1789,BTC-USD,36
1775324166.765161,1790,BTC-USD,109
1775324166.8161201,1791,BTC-USD,32
1775324166.8641,1792,BTC-USD,30
1775324166.916178,1793,BTC-USD,18
1775324166.965108,1794,BTC-USD,14
1775324167.016053,1795,BTC-USD,16
1775324167.065272,1796,BTC-USD,8
1775324167.1173272,1797,BTC-USD,28
1775324167.1653068,1798,BTC-USD,8
1775324167.215382,1799,BTC-USD,15
1775324167.264451,1800,BTC-USD,6
1775324167.314441,1801,BTC-USD,15
1775324167.3654442,1802,BTC-USD,14
1775324167.414633,1803,BTC-USD,7
1775324167.464596,1804,BTC-USD,13
1775324167.522113,1805,BTC-USD,98
1775324167.5681028,1806,BTC-USD,48
1775324167.620415,1807,BTC-USD,57
1775324167.668111,1808,BTC-USD,58
1775324168.434643,1809,BTC-USD,23
1775324169.357646,1810,BTC-USD,7
1775324169.3579462,1811,BTC-USD,17
1775324169.358117,1812,BTC-USD,70
1775324169.3583202,1813,BTC-USD,15
1775324169.358458,1814,BTC-USD,12
1775324169.358589,1815,BTC-USD,45
1775324169.358762,1816,BTC-USD,33
1775324169.358915,1817,BTC-USD,6
1775324169.359037,1818,BTC-USD,20
1775324169.3591812,1819,BTC-USD,6
1775324169.359295,1820,BTC-USD,12
1775324169.359415,1821,BTC-USD,7
1775324169.3595278,1822,BTC-USD,16
1775324169.359663,1823,BTC-USD,14
1775324169.359781,1824,BTC-USD,5
1775324169.3599072,1825,BTC-USD,3
1775324169.3600261,1826,BTC-USD,21
1775324169.360149,1827,BTC-USD,18
1775324169.360259,1828,BTC-USD,10
1775324169.3603652,1829,BTC-USD,16
1775324169.3604941,1830,BTC-USD,15
1775324169.360629,1831,BTC-USD,47
1775324169.360787,1832,BTC-USD,29
1775324169.360918,1833,BTC-USD,19
1775324169.361046,1834,BTC-USD,18
1775324169.3611882,1835,BTC-USD,21
1775324169.361315,1836,BTC-USD,8
1775324169.361462,1837,BTC-USD,27
1775324169.361581,1838,BTC-USD,35
1775324169.3617148,1839,BTC-USD,17
1775324169.36184,1840,BTC-USD,15
1775324169.3619552,1841,BTC-USD,11
1775324169.363965,1842,BTC-USD,13
1775324169.415631,1843,BTC-USD,15
1775324169.4619808,1844,BTC-USD,1
1775324169.514763,1845,BTC-USD,7
1775324169.566356,1846,BTC-USD,7
1775324169.61375,1847,BTC-USD,4
1775324169.6611671,1848,BTC-USD,4
1775324170.4834712,1849,BTC-USD,13
1775324170.483745,1850,BTC-USD,8
1775324170.4838579,1851,BTC-USD,6
1775324170.483957,1852,BTC-USD,3
1775324170.4840698,1853,BTC-USD,2
1775324170.484181,1854,BTC-USD,14
1775324170.484295,1855,BTC-USD,8
1775324170.484401,1856,BTC-USD,6
1775324170.484499,1857,BTC-USD,12
1775324170.4846022,1858,BTC-USD,10
1775324170.484705,1859,BTC-USD,7
1775324170.484803,1860,BTC-USD,5
1775324170.484902,1861,BTC-USD,5
1775324170.4850008,1862,BTC-USD,19
1775324170.48511,1863,BTC-USD,8
1775324170.485211,1864,BTC-USD,2
1775324170.5149481,1865,BTC-USD,9
1775324170.566439,1866,BTC-USD,10
1775324170.620519,1867,BTC-USD,10
1775324170.663798,1868,BTC-USD,11
1775324170.724652,1869,BTC-USD,4
1775324170.7644138,1870,BTC-USD,15
1775324170.8164952,1871,BTC-USD,6
1775324170.8648162,1872,BTC-USD,4
1775324170.915295,1873,BTC-USD,11
1775324170.96512,1874,BTC-USD,6
1775324171.01513,1875,BTC-USD,20
1775324171.065171,1876,BTC-USD,7
1775324171.116805,1877,BTC-USD,23
1775324171.164313,1878,BTC-USD,4
1775324171.264368,1879,BTC-USD,5
1775324171.3213649,1880,BTC-USD,6
1775324171.3809469,1881,BTC-USD,20
1775324171.42834,1882,BTC-USD,14
1775324171.465615,1883,BTC-USD,2
1775324171.524687,1884,BTC-USD,11
1775324171.576732,1885,BTC-USD,8
1775324171.618749,1886,BTC-USD,8
1775324171.6666849,1887,BTC-USD,7
1775324171.7146938,1888,BTC-USD,8
1775324171.763917,1889,BTC-USD,5
1775324171.811578,1890,BTC-USD,2
1775324171.863956,1891,BTC-USD,6
1775324171.914464,1892,BTC-USD,8
1775324171.9651258,1893,BTC-USD,2
1775324172.018424,1894,BTC-USD,4
1775324172.0662851,1895,BTC-USD,11
1775324172.120942,1896,BTC-USD,51
1775324172.165361,1897,BTC-USD,22
1775324172.212333,1898,BTC-USD,3
1775324172.263338,1899,BTC-USD,18
1775324172.315489,1900,BTC-USD,33
1775324172.363507,1901,BTC-USD,12
1775324172.414525,1902,BTC-USD,14
1775324172.462569,1903,BTC-USD,3
1775324172.5156229,1904,BTC-USD,18
1775324172.5655758,1905,BTC-USD,9
1775324172.619872,1906,BTC-USD,152
1775324172.664032,1907,BTC-USD,33
1775324172.715961,1908,BTC-USD,27
1775324172.7659562,1909,BTC-USD,51
1775324172.814919,1910,BTC-USD,44
1775324172.871989,1911,BTC-USD,117
1775324172.916765,1912,BTC-USD,18
1775324172.968053,1913,BTC-USD,48
1775324173.015357,1914,BTC-USD,13
1775324173.0673769,1915,BTC-USD,26
1775324173.115145,1916,BTC-USD,15
1775324173.170113,1917,BTC-USD,10
1775324173.216365,1918,BTC-USD,13
1775324173.2668061,1919,BTC-USD,4
1775324173.316457,1920,BTC-USD,14
1775324173.3644822,1921,BTC-USD,10
1775324173.412457,1922,BTC-USD,6
1775324173.4655628,1923,BTC-USD,9
1775324173.5157871,1924,BTC-USD,27
1775324173.566049,1925,BTC-USD,25
1775324173.615556,1926,BTC-USD,31
1775324173.6635299,1927,BTC-USD,11
1775324173.714925,1928,BTC-USD,26
1775324173.760913,1929,BTC-USD,2
1775324173.815318,1930,BTC-USD,13
1775324173.869075,1931,BTC-USD,13
1775324173.915246,1932,BTC-USD,52
1775324173.965427,1933,BTC-USD,5
1775324174.01453,1934,BTC-USD,11
1775324174.066453,1935,BTC-USD,6
1775324174.117413,1936,BTC-USD,21
1775324174.175167,1937,BTC-USD,94
1775324174.2227972,1938,BTC-USD,144
1775324174.271028,1939,BTC-USD,74
1775324174.315681,1940,BTC-USD,54
1775324174.367795,1941,BTC-USD,85
1775324174.4177349,1942,BTC-USD,40
1775324174.4649029,1943,BTC-USD,41
1775324174.516313,1944,BTC-USD,23
1775324174.568375,1945,BTC-USD,22
1775324174.619618,1946,BTC-USD,32
1775324174.671223,1947,BTC-USD,37
1775324174.715452,1948,BTC-USD,10
1775324174.765093,1949,BTC-USD,15
1775324174.8131578,1950,BTC-USD,2
1775324174.8681622,1951,BTC-USD,44
1775324174.91747,1952,BTC-USD,42
1775324174.966353,1953,BTC-USD,30
1775324175.01822,1954,BTC-USD,23
1775324175.06622,1955,BTC-USD,14
1775324175.117441,1956,BTC-USD,37
1775324175.1668968,1957,BTC-USD,27
1775324175.2149792,1958,BTC-USD,14
1775324175.265733,1959,BTC-USD,17
1775324175.315636,1960,BTC-USD,18
1775324175.367104,1961,BTC-USD,7
1775324175.4141078,1962,BTC-USD,15
1775324175.464821,1963,BTC-USD,4
1775324175.516147,1964,BTC-USD,17
1775324175.5668411,1965,BTC-USD,41
1775324175.615947,1966,BTC-USD,12
1775324175.6639931,1967,BTC-USD,8
1775324175.714253,1968,BTC-USD,6
1775324175.761253,1969,BTC-USD,2
1775324175.817307,1970,BTC-USD,14
1775324175.864177,1971,BTC-USD,7
1775324175.918435,1972,BTC-USD,21
1775324175.964998,1973,BTC-USD,6
1775324176.013572,1974,BTC-USD,2
1775324176.066182,1975,BTC-USD,9
1775324176.120269,1976,BTC-USD,8
1775324176.164777,1977,BTC-USD,16
1775324176.21889,1978,BTC-USD,11
1775324176.265653,1979,BTC-USD,10
1775324176.3165922,1980,BTC-USD,17
1775324176.36465,1981,BTC-USD,4
1775324176.4146209,1982,BTC-USD,18
1775324176.464693,1983,BTC-USD,9
1775324176.514924,1984,BTC-USD,4
1775324176.5649621,1985,BTC-USD,5
1775324176.612926,1986,BTC-USD,2
1775324176.6667929,1987,BTC-USD,14
1775324176.715151,1988,BTC-USD,9
1775324176.76628,1989,BTC-USD,4
1775324176.815209,1990,BTC-USD,5
1775324176.86636,1991,BTC-USD,10
1775324176.914399,1992,BTC-USD,8
1775324176.965322,1993,BTC-USD,6
1775324177.015418,1994,BTC-USD,8
1775324177.061425,1995,BTC-USD,2
1775324177.114591,1996,BTC-USD,12
1775324177.1655838,1997,BTC-USD,15
1775324177.215004,1998,BTC-USD,5
1775324177.2646642,1999,BTC-USD,2
1775324177.315167,2000,BTC-USD,12
1775324177.3607612,2001,BTC-USD,2
1775324177.411364,2002,BTC-USD,5
1775324178.165264,2003,BTC-USD,3
1775324178.1656299,2004,BTC-USD,9
1775324178.165836,2005,BTC-USD,6
1775324178.166018,2006,BTC-USD,5
1775324178.166232,2007,BTC-USD,3
1775324178.1664362,2008,BTC-USD,24
1775324178.166665,2009,BTC-USD,9
1775324178.166856,2010,BTC-USD,2
1775324178.1670241,2011,BTC-USD,5
1775324178.167199,2012,BTC-USD,6
1775324178.1673338,2013,BTC-USD,1
1775324178.167485,2014,BTC-USD,8
1775324178.167637,2015,BTC-USD,6
1775324178.1677802,2016,BTC-USD,6
1775324178.1679208,2017,BTC-USD,9
1775324178.222591,2018,BTC-USD,9
1775324178.2635489,2019,BTC-USD,14
1775324178.320619,2020,BTC-USD,15
1775324178.369108,2021,BTC-USD,48
1775324178.418992,2022,BTC-USD,42
1775324178.4657001,2023,BTC-USD,37
1775324178.517112,2024,BTC-USD,19
1775324178.570668,2025,BTC-USD,38
1775324178.61704,2026,BTC-USD,21
1775324178.664085,2027,BTC-USD,10
1775324178.7151208,2028,BTC-USD,14
1775324178.764138,2029,BTC-USD,13
1775324178.866395,2030,BTC-USD,3
1775324178.915306,2031,BTC-USD,5
1775324178.965425,2032,BTC-USD,19
1775324179.014673,2033,BTC-USD,26
1775324179.0654662,2034,BTC-USD,9
1775324179.116578,2035,BTC-USD,30
1775324179.165739,2036,BTC-USD,10
1775324179.2171872,2037,BTC-USD,8
1775324179.264641,2038,BTC-USD,12
1775324179.311624,2039,BTC-USD,1
1775324179.367765,2040,BTC-USD,6
1775324179.415683,2041,BTC-USD,20
1775324179.464706,2042,BTC-USD,14
1775324179.5149188,2043,BTC-USD,9
1775324179.566538,2044,BTC-USD,12
1775324179.6155672,2045,BTC-USD,8
1775324180.414829,2046,BTC-USD,7
1775324181.132465,2047,BTC-USD,3
1775324181.850375,2048,BTC-USD,7
1775324181.850632,2049,BTC-USD,9
1775324181.850763,2050,BTC-USD,3
1775324181.850892,2051,BTC-USD,8
1775324181.851017,2052,BTC-USD,2
1775324181.851125,2053,BTC-USD,20
1775324181.851244,2054,BTC-USD,9
1775324181.851361,2055,BTC-USD,5
1775324181.851459,2056,BTC-USD,1
1775324181.851555,2057,BTC-USD,3
1775324181.851648,2058,BTC-USD,13
1775324181.851768,2059,BTC-USD,8
1775324181.851868,2060,BTC-USD,9
1775324181.8519711,2061,BTC-USD,3
1775324181.8520682,2062,BTC-USD,6
1775324181.852166,2063,BTC-USD,4
1775324181.852274,2064,BTC-USD,6
1775324181.85237,2065,BTC-USD,5
1775324181.852467,2066,BTC-USD,14
1775324181.852572,2067,BTC-USD,15
1775324181.852679,2068,BTC-USD,2
1775324181.852776,2069,BTC-USD,6
1775324181.852872,2070,BTC-USD,1
1775324181.852984,2071,BTC-USD,20
1775324181.85311,2072,BTC-USD,17
1775324181.85323,2073,BTC-USD,4
1775324181.85333,2074,BTC-USD,3
1775324181.853426,2075,BTC-USD,3
1775324181.85352,2076,BTC-USD,6
1775324181.853618,2077,BTC-USD,8
1775324181.853718,2078,BTC-USD,15
1775324181.853825,2079,BTC-USD,11
1775324181.8539279,2080,BTC-USD,12
1775324181.854083,2081,BTC-USD,10
1775324181.854191,2082,BTC-USD,8
1775324181.854291,2083,BTC-USD,15
1775324181.8543959,2084,BTC-USD,11
1775324181.854499,2085,BTC-USD,9
1775324181.8648698,2086,BTC-USD,8
1775324181.9140851,2087,BTC-USD,7
1775324181.9642189,2088,BTC-USD,9
1775324182.0141408,2089,BTC-USD,9
1775324182.114246,2090,BTC-USD,5
1775324182.164271,2091,BTC-USD,8
1775324182.266368,2092,BTC-USD,6
1775324182.312387,2093,BTC-USD,1
1775324182.364912,2094,BTC-USD,12
1775324183.180701,2095,BTC-USD,10
1775324183.796557,2096,BTC-USD,12
1775324184.512832,2097,BTC-USD,7
1775324184.51313,2098,BTC-USD,4
1775324184.513265,2099,BTC-USD,3
1775324184.5133681,2100,BTC-USD,4
1775324184.513487,2101,BTC-USD,7
1775324184.51369,2102,BTC-USD,7
1775324184.513818,2103,BTC-USD,1
1775324184.513927,2104,BTC-USD,5
1775324184.514053,2105,BTC-USD,4
1775324184.514177,2106,BTC-USD,9
1775324184.515885,2107,BTC-USD,7
1775324184.516053,2108,BTC-USD,2
1775324184.51629,2109,BTC-USD,8
1775324184.5164359,2110,BTC-USD,6
1775324184.516549,2111,BTC-USD,8
1775324184.517231,2112,BTC-USD,7
1775324184.519537,2113,BTC-USD,5
1775324184.5213509,2114,BTC-USD,14
1775324184.5215108,2115,BTC-USD,6
1775324184.52487,2116,BTC-USD,1
